Selection	View	Channel	SID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	Date Check	Time Check	Score	Tags	Notes
3527	Spectrogram 	02	02	94806.728263	94811.191743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	306.728263046	07/12/2018	14:35:06.728	0.547126	1-1-f	parm file = FW2O_p25.mat
3528	Spectrogram 	03	03	94816.403149	94820.460859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	316.403148529	07/12/2018	14:35:16.403	0.512338	1-2-f	parm file = FW2O_p25.mat
3529	Spectrogram 	02	02	94817.059978	94822.876028	13	29	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	317.059978105	07/12/2018	14:35:17.060	0.597000	1-4-f	parm file = FW2O_p25.mat
3530	Spectrogram 	02	02	94834.120263	94838.583743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	334.120263046	07/12/2018	14:35:34.120	0.507556	1-1-f	parm file = FW2O_p25.mat
3531	Spectrogram 	03	03	94834.835149	94838.892859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	334.835148529	07/12/2018	14:35:34.835	0.507321	1-2-f	parm file = FW2O_p25.mat
3532	Spectrogram 	02	02	94852.755149	94856.812859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	352.755148529	07/12/2018	14:35:52.755	0.609248	1-2-f	parm file = FW2O_p25.mat
3533	Spectrogram 	02	02	94858.696263	94863.159743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	358.696263046	07/12/2018	14:35:58.696	0.523613	1-1-f	parm file = FW2O_p25.mat
3534	Spectrogram 	02	02	94867.144263	94871.607743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	367.144263046	07/12/2018	14:36:07.144	0.523530	1-1-f	parm file = FW2O_p25.mat
3535	Spectrogram 	03	03	94880.651149	94884.708859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	380.651148529	07/12/2018	14:36:20.651	0.506432	1-2-f	parm file = FW2O_p25.mat
3536	Spectrogram 	02	02	94889.755978	94895.572028	13	29	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	389.755978105	07/12/2018	14:36:29.756	0.652515	1-4-f	parm file = FW2O_p25.mat
3537	Spectrogram 	01	01	94890.944263	94895.407743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	390.944263046	07/12/2018	14:36:30.944	0.503660	1-1-f	parm file = FW2O_p25.mat
3538	Spectrogram 	02	02	94897.600263	94902.063743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	397.600263046	07/12/2018	14:36:37.600	0.507194	1-1-f	parm file = FW2O_p25.mat
3539	Spectrogram 	03	03	94904.203149	94908.260859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	404.203148529	07/12/2018	14:36:44.203	0.509019	1-2-f	parm file = FW2O_p25.mat
3540	Spectrogram 	02	02	94906.907978	94912.724028	13	29	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	406.907978105	07/12/2018	14:36:46.908	0.580151	1-4-f	parm file = FW2O_p25.mat
3541	Spectrogram 	02	02	94915.520263	94919.983743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	415.520263046	07/12/2018	14:36:55.520	0.539022	1-1-f	parm file = FW2O_p25.mat
3542	Spectrogram 	03	03	94922.123149	94926.180859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	422.123148529	07/12/2018	14:37:02.123	0.506811	1-2-f	parm file = FW2O_p25.mat
3543	Spectrogram 	02	02	94923.147149	94927.204859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	423.147148529	07/12/2018	14:37:03.147	0.567213	1-2-f	parm file = FW2O_p25.mat
3544	Spectrogram 	01	01	94934.411149	94938.468859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	434.411148529	07/12/2018	14:37:14.411	0.507400	1-2-f	parm file = FW2O_p25.mat
3545	Spectrogram 	02	02	94938.816263	94943.279743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	438.816263046	07/12/2018	14:37:18.816	0.550605	1-1-f	parm file = FW2O_p25.mat
3546	Spectrogram 	02	02	94953.091149	94957.148859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	453.091148529	07/12/2018	14:37:33.091	0.663941	1-2-f	parm file = FW2O_p25.mat
3547	Spectrogram 	03	03	94956.216263	94960.679743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	456.216263046	07/12/2018	14:37:36.216	0.529357	1-1-f	parm file = FW2O_p25.mat
3548	Spectrogram 	04	04	94957.443149	94961.500859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	457.443148529	07/12/2018	14:37:37.443	0.616501	1-2-f	parm file = FW2O_p25.mat
3549	Spectrogram 	02	02	94962.616263	94967.079743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	462.616263046	07/12/2018	14:37:42.616	0.514616	1-1-f	parm file = FW2O_p25.mat
3550	Spectrogram 	02	02	94994.360263	94998.823743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	494.360263046	07/12/2018	14:38:14.360	0.530413	1-1-f	parm file = FW2O_p25.mat
3551	Spectrogram 	02	02	95012.536263	95016.999743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	512.536263046	07/12/2018	14:38:32.536	0.569228	1-1-f	parm file = FW2O_p25.mat
3552	Spectrogram 	02	02	95025.072263	95029.535743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	525.072263046	07/12/2018	14:38:45.072	0.513382	1-1-f	parm file = FW2O_p25.mat
3553	Spectrogram 	02	02	95041.968263	95046.431743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	541.968263046	07/12/2018	14:39:01.968	0.561223	1-1-f	parm file = FW2O_p25.mat
3554	Spectrogram 	02	02	95047.344263	95051.807743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	547.344263046	07/12/2018	14:39:07.344	0.599052	1-1-f	parm file = FW2O_p25.mat
3555	Spectrogram 	02	02	95067.515149	95071.572859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	567.515148529	07/12/2018	14:39:27.515	0.653346	1-2-f	parm file = FW2O_p25.mat
3556	Spectrogram 	01	01	95067.824263	95072.287743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	567.824263046	07/12/2018	14:39:27.824	0.524171	1-1-f	parm file = FW2O_p25.mat
3557	Spectrogram 	03	03	95071.664263	95076.127743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	571.664263046	07/12/2018	14:39:31.664	0.543603	1-1-f	parm file = FW2O_p25.mat
3558	Spectrogram 	02	02	95105.960263	95110.423743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	605.960263046	07/12/2018	14:40:05.960	0.527024	1-1-f	parm file = FW2O_p25.mat
3559	Spectrogram 	03	03	95107.443149	95111.500859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	607.443148529	07/12/2018	14:40:07.443	0.512918	1-2-f	parm file = FW2O_p25.mat
3560	Spectrogram 	04	04	95110.259149	95114.316859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	610.259148529	07/12/2018	14:40:10.259	0.506636	1-2-f	parm file = FW2O_p25.mat
3561	Spectrogram 	02	02	95112.872263	95117.335743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	612.872263046	07/12/2018	14:40:12.872	0.551482	1-1-f	parm file = FW2O_p25.mat
3562	Spectrogram 	02	02	95117.683149	95121.740859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	617.683148529	07/12/2018	14:40:17.683	0.502679	1-2-f	parm file = FW2O_p25.mat
3563	Spectrogram 	02	02	95128.835978	95134.652028	13	29	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	628.835978105	07/12/2018	14:40:28.836	0.543186	1-4-f	parm file = FW2O_p25.mat
3564	Spectrogram 	03	03	95142.003149	95146.060859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	642.003148529	07/12/2018	14:40:42.003	0.536430	1-2-f	parm file = FW2O_p25.mat
3565	Spectrogram 	02	02	95145.843149	95149.900859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	645.843148529	07/12/2018	14:40:45.843	0.513192	1-2-f	parm file = FW2O_p25.mat
3566	Spectrogram 	04	04	95148.403149	95152.460859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	648.403148529	07/12/2018	14:40:48.403	0.548411	1-2-f	parm file = FW2O_p25.mat
3567	Spectrogram 	02	02	95167.400263	95171.863743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	667.400263046	07/12/2018	14:41:07.400	0.515120	1-1-f	parm file = FW2O_p25.mat
3568	Spectrogram 	03	03	95187.872263	95192.335743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	687.872263046	07/12/2018	14:41:27.872	0.502073	1-1-f	parm file = FW2O_p25.mat
3569	Spectrogram 	02	02	95208.608263	95213.071743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	708.608263046	07/12/2018	14:41:48.608	0.546584	1-1-f	parm file = FW2O_p25.mat
3570	Spectrogram 	02	02	95250.584263	95255.047743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	750.584263046	07/12/2018	14:42:30.584	0.509149	1-1-f	parm file = FW2O_p25.mat
3571	Spectrogram 	02	02	95263.896263	95268.359743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	763.896263046	07/12/2018	14:42:43.896	0.502036	1-1-f	parm file = FW2O_p25.mat
3572	Spectrogram 	04	04	95276.440263	95280.903743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	776.440263046	07/12/2018	14:42:56.440	0.508329	1-1-f	parm file = FW2O_p25.mat
3573	Spectrogram 	02	02	95280.024263	95284.487743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	780.024263046	07/12/2018	14:43:00.024	0.638290	1-1-f	parm file = FW2O_p25.mat
3574	Spectrogram 	02	02	95290.520263	95294.983743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	790.520263046	07/12/2018	14:43:10.520	0.533429	1-1-f	parm file = FW2O_p25.mat
3575	Spectrogram 	03	03	95326.864263	95331.327743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	826.864263046	07/12/2018	14:43:46.864	0.526666	1-1-f	parm file = FW2O_p25.mat
3576	Spectrogram 	02	02	95329.168263	95333.631743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	829.168263046	07/12/2018	14:43:49.168	0.629128	1-1-f	parm file = FW2O_p25.mat
3577	Spectrogram 	03	03	95338.384263	95342.847743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	838.384263046	07/12/2018	14:43:58.384	0.518929	1-1-f	parm file = FW2O_p25.mat
3578	Spectrogram 	02	02	95362.704263	95367.167743	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	862.704263046	07/12/2018	14:44:22.704	0.511347	1-1-f	parm file = FW2O_p25.mat
3579	Spectrogram 	02	02	95379.803149	95383.860859	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	879.803148529	07/12/2018	14:44:39.803	0.502262	1-2-f	parm file = FW2O_p25.mat
3580	Spectrogram 	02	02	95398.627978	95404.444028	13	29	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_143000Z.aif	86896MD01_016K_M04_multi_20180712_143000Z.aif	898.627978105	07/12/2018	14:44:58.628	0.651899	1-4-f	parm file = FW2O_p25.mat
3581	Spectrogram 	03	03	95416.712256	95421.175736	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_144500Z.aif	86896MD01_016K_M04_multi_20180712_144500Z.aif	16.712256341	07/12/2018	14:45:16.712	0.500019	1-1-f	parm file = FW2O_p25.mat
3582	Spectrogram 	02	02	95423.059142	95427.116852	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_144500Z.aif	86896MD01_016K_M04_multi_20180712_144500Z.aif	23.059141823	07/12/2018	14:45:23.059	0.618266	1-2-f	parm file = FW2O_p25.mat
3583	Spectrogram 	03	03	95424.851142	95428.908852	13	34	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_144500Z.aif	86896MD01_016K_M04_multi_20180712_144500Z.aif	24.851141823	07/12/2018	14:45:24.851	0.607612	1-2-f	parm file = FW2O_p25.mat
3584	Spectrogram 	02	02	95428.835971	95434.652021	13	29	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_144500Z.aif	86896MD01_016K_M04_multi_20180712_144500Z.aif	28.835971399	07/12/2018	14:45:28.836	0.536311	1-4-f	parm file = FW2O_p25.mat
3585	Spectrogram 	04	04	95431.907971	95437.724021	13	29	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_144500Z.aif	86896MD01_016K_M04_multi_20180712_144500Z.aif	31.907971399	07/12/2018	14:45:31.908	0.506597	1-4-f	parm file = FW2O_p25.mat
3586	Spectrogram 	04	04	95441.800256	95446.263736	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_144500Z.aif	86896MD01_016K_M04_multi_20180712_144500Z.aif	41.800256341	07/12/2018	14:45:41.800	0.561452	1-1-f	parm file = FW2O_p25.mat
3587	Spectrogram 	02	02	95442.568256	95447.031736	8	38	07/12/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_144500Z.aif	86896MD01_016K_M04_multi_20180712_144500Z.aif	42.568256341	07/12/2018	14:45:42.568	0.566958	1-1-f	parm file = FW2O_p25.mat
