Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
841	Spectrogram 1	3	297980.350497000	297990.958497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_230000Z.aif	86896MD01_016K_M04_multi_20180714_230000Z.aif	80.3505	03	07/14/2018	23:01:20.351	0.438308	ASR_MinkeWhale	na		
842	Spectrogram 1	3	297995.089497000	298012.072497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_230000Z.aif	86896MD01_016K_M04_multi_20180714_230000Z.aif	95.0895	03	07/14/2018	23:01:35.089	0.438308	ASR_MinkeWhale	na		
843	Spectrogram 1	1	298082.194497000	298104.634497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_230000Z.aif	86896MD01_016K_M04_multi_20180714_230000Z.aif	182.1945	01	07/14/2018	23:03:02.194	0.292779	ASR_MinkeWhale	na		
844	Spectrogram 1	1	298114.375497000	298139.620497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_230000Z.aif	86896MD01_016K_M04_multi_20180714_230000Z.aif	214.3755	01	07/14/2018	23:03:34.375	0.292779	ASR_MinkeWhale	na		
845	Spectrogram 1	3	298152.955497000	298162.186497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_230000Z.aif	86896MD01_016K_M04_multi_20180714_230000Z.aif	252.9555	03	07/14/2018	23:04:12.956	0.861629	ASR_MinkeWhale	na		
846	Spectrogram 1	3	298185.646497000	298197.733497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_230000Z.aif	86896MD01_016K_M04_multi_20180714_230000Z.aif	285.6465	03	07/14/2018	23:04:45.647	0.861629	ASR_MinkeWhale	na		
847	Spectrogram 1	3	300001.276503000	300027.541503000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_233000Z.aif	86896MD01_016K_M04_multi_20180714_233000Z.aif	301.2765	03	07/14/2018	23:35:01.276	0.481605	ASR_MinkeWhale	na		
848	Spectrogram 1	3	300040.597503000	300057.478503000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_233000Z.aif	86896MD01_016K_M04_multi_20180714_233000Z.aif	340.5975	03	07/14/2018	23:35:40.597	0.481605	ASR_MinkeWhale	na		
849	Spectrogram 1	3	300727.804497000	300745.654497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	127.8045	03	07/14/2018	23:47:07.805	0.334840	ASR_MinkeWhale	na		
850	Spectrogram 1	3	300748.357497000	300763.963497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	148.3575	03	07/14/2018	23:47:28.357	0.334840	ASR_MinkeWhale	na		
851	Spectrogram 1	2	300841.837497000	300853.108497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	241.8375	02	07/14/2018	23:49:01.837	0.314552	ASR_MinkeWhale	na		
852	Spectrogram 1	2	300858.259497000	300877.027497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	258.2595	02	07/14/2018	23:49:18.259	0.314552	ASR_MinkeWhale	na		
853	Spectrogram 1	4	300872.437497000	300889.063497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	272.4375	04	07/14/2018	23:49:32.438	0.144887	ASR_MinkeWhale	na		
854	Spectrogram 1	2	300880.495497000	300899.008497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	280.4955	02	07/14/2018	23:49:40.496	0.314552	ASR_MinkeWhale	na		
855	Spectrogram 1	3	300915.709497000	300945.289497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	315.7095	03	07/14/2018	23:50:15.709	0.403866	ASR_MinkeWhale	na		
856	Spectrogram 1	1	300916.423497000	300934.732497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	316.4235	01	07/14/2018	23:50:16.424	0.587355	ASR_MinkeWhale	na		
857	Spectrogram 1	2	300926.470497000	300954.163497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	326.4705	02	07/14/2018	23:50:26.471	0.348145	ASR_MinkeWhale	na		
858	Spectrogram 1	4	300961.480497000	300987.643497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	361.4805	04	07/14/2018	23:51:01.481	0.350408	ASR_MinkeWhale	na		
859	Spectrogram 1	3	300962.398497000	300974.842497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	362.3985	03	07/14/2018	23:51:02.399	0.668867	ASR_MinkeWhale	na		
860	Spectrogram 1	2	300967.957497000	300982.390497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	367.9575	02	07/14/2018	23:51:07.958	0.519522	ASR_MinkeWhale	na		
861	Spectrogram 1	2	300986.113497000	301008.604497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	386.1135	02	07/14/2018	23:51:26.113	0.519522	ASR_MinkeWhale	na		
862	Spectrogram 1	3	301004.728497000	301014.265497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	404.7285	03	07/14/2018	23:51:44.728	0.668867	ASR_MinkeWhale	na		
863	Spectrogram 1	3	301021.225497000	301049.479497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	421.2255	03	07/14/2018	23:52:01.225	0.721265	ASR_MinkeWhale	na		
864	Spectrogram 1	2	301030.609497000	301049.989497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	430.6095	02	07/14/2018	23:52:10.609	0.543157	ASR_MinkeWhale	na		
865	Spectrogram 1	2	301054.171497000	301069.726497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	454.1715	02	07/14/2018	23:52:34.171	0.543157	ASR_MinkeWhale	na		
866	Spectrogram 1	1	301057.792497000	301077.886497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	457.7925	01	07/14/2018	23:52:37.793	0.713600	ASR_MinkeWhale	na		
867	Spectrogram 1	3	301080.715497000	301102.492497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	480.7155	03	07/14/2018	23:53:00.716	0.835239	ASR_MinkeWhale	na		
868	Spectrogram 1	4	301080.919497000	301093.720497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	480.9195	04	07/14/2018	23:53:00.920	0.649106	ASR_MinkeWhale	na		
869	Spectrogram 1	1	301091.578497000	301112.488497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	491.5785	01	07/14/2018	23:53:11.578	0.672843	ASR_MinkeWhale	na		
870	Spectrogram 1	4	301096.984497000	301111.570497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	496.9845	04	07/14/2018	23:53:16.985	0.649106	ASR_MinkeWhale	na		
871	Spectrogram 1	3	301106.623497000	301118.761497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	506.6235	03	07/14/2018	23:53:26.623	0.835239	ASR_MinkeWhale	na		
872	Spectrogram 1	4	301114.426497000	301139.722497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	514.4265	04	07/14/2018	23:53:34.427	0.649106	ASR_MinkeWhale	na		
873	Spectrogram 1	1	301116.211497000	301139.569497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	516.2115	01	07/14/2018	23:53:36.211	0.672843	ASR_MinkeWhale	na		
874	Spectrogram 1	1	301204.336497000	301220.809497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	604.3365	01	07/14/2018	23:55:04.336	0.464678	ASR_MinkeWhale	na		
875	Spectrogram 1	1	301224.328497000	301257.886497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	624.3285	01	07/14/2018	23:55:24.329	0.464678	ASR_MinkeWhale	na		
876	Spectrogram 1	1	301262.347497000	301282.084497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	662.3475	01	07/14/2018	23:56:02.347	0.739375	ASR_MinkeWhale	na		
877	Spectrogram 1	4	301274.230497000	301293.151497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	674.2305	04	07/14/2018	23:56:14.231	0.645134	ASR_MinkeWhale	na		
878	Spectrogram 1	2	301303.096497000	301319.416497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	703.0965	02	07/14/2018	23:56:43.097	0.571552	ASR_MinkeWhale	na		
879	Spectrogram 1	1	301320.613497000	301377.478497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	720.6135	01	07/14/2018	23:57:00.613	0.101827	ASR_MinkeWhale	na		
880	Spectrogram 1	1	301394.893497000	301409.326497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	794.8935	01	07/14/2018	23:58:14.893	0.488908	ASR_MinkeWhale	na		
881	Spectrogram 1	2	301417.843497000	301436.662497000	40.000	400.000	2018/7/14	23	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180714\86896MD01_016K_M04_multi_20180714_234500Z.aif	86896MD01_016K_M04_multi_20180714_234500Z.aif	817.8435	02	07/14/2018	23:58:37.843	0.323870	ASR_MinkeWhale	na		
882	Spectrogram 1	3	301509.487500000	301521.931500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_000000Z.aif	86896MD01_016K_M04_multi_20180715_000000Z.aif	9.4875	03	07/15/2018	00:00:09.487	0.915504	ASR_MinkeWhale	na		
883	Spectrogram 1	1	301510.915500000	301523.308500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_000000Z.aif	86896MD01_016K_M04_multi_20180715_000000Z.aif	10.9155	01	07/15/2018	00:00:10.916	0.187429	ASR_MinkeWhale	na		
884	Spectrogram 1	1	301544.065500000	301554.316500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_000000Z.aif	86896MD01_016K_M04_multi_20180715_000000Z.aif	44.0655	01	07/15/2018	00:00:44.066	0.187429	ASR_MinkeWhale	na		
885	Spectrogram 1	3	301740.613500000	301778.353500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_000000Z.aif	86896MD01_016K_M04_multi_20180715_000000Z.aif	240.6135	03	07/15/2018	00:04:00.614	0.877032	ASR_MinkeWhale	na		
886	Spectrogram 1	3	302281.582500000	302307.388500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_000000Z.aif	86896MD01_016K_M04_multi_20180715_000000Z.aif	781.5825	03	07/15/2018	00:13:01.583	0.898122	ASR_MinkeWhale	na		
887	Spectrogram 1	3	303043.504503000	303055.336503000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_001500Z.aif	86896MD01_016K_M04_multi_20180715_001500Z.aif	643.5045	03	07/15/2018	00:25:43.505	0.505725	ASR_MinkeWhale	na		
888	Spectrogram 1	3	303085.144503000	303103.249503000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_001500Z.aif	86896MD01_016K_M04_multi_20180715_001500Z.aif	685.1445	03	07/15/2018	00:26:25.145	0.983306	ASR_MinkeWhale	na		
889	Spectrogram 1	3	303360.562497000	303371.119497000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_003000Z.aif	86896MD01_016K_M04_multi_20180715_003000Z.aif	60.5625	03	07/15/2018	00:31:00.562	0.499718	ASR_MinkeWhale	na		
890	Spectrogram 1	3	303390.397497000	303405.850497000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_003000Z.aif	86896MD01_016K_M04_multi_20180715_003000Z.aif	90.3975	03	07/15/2018	00:31:30.398	0.499718	ASR_MinkeWhale	na		
891	Spectrogram 1	4	303481.684497000	303493.159497000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_003000Z.aif	86896MD01_016K_M04_multi_20180715_003000Z.aif	181.6845	04	07/15/2018	00:33:01.685	0.463462	ASR_MinkeWhale	na		
892	Spectrogram 1	4	303496.831497000	303507.898497000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_003000Z.aif	86896MD01_016K_M04_multi_20180715_003000Z.aif	196.8315	04	07/15/2018	00:33:16.832	0.463462	ASR_MinkeWhale	na		
893	Spectrogram 1	4	303515.803497000	303530.542497000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_003000Z.aif	86896MD01_016K_M04_multi_20180715_003000Z.aif	215.8035	04	07/15/2018	00:33:35.803	0.463462	ASR_MinkeWhale	na		
894	Spectrogram 1	3	303553.720497000	303560.605497000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_003000Z.aif	86896MD01_016K_M04_multi_20180715_003000Z.aif	253.7205	03	07/15/2018	00:34:13.721	0.422940	ASR_MinkeWhale	na		
895	Spectrogram 1	3	303564.583497000	303585.646497000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_003000Z.aif	86896MD01_016K_M04_multi_20180715_003000Z.aif	264.5835	03	07/15/2018	00:34:24.584	0.422940	ASR_MinkeWhale	na		
896	Spectrogram 1	4	304321.378500000	304354.375500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_004500Z.aif	86896MD01_016K_M04_multi_20180715_004500Z.aif	121.3785	04	07/15/2018	00:47:01.379	0.585098	ASR_MinkeWhale	na		
897	Spectrogram 1	4	304362.280500000	304378.090500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_004500Z.aif	86896MD01_016K_M04_multi_20180715_004500Z.aif	162.2805	04	07/15/2018	00:47:42.281	0.585098	ASR_MinkeWhale	na		
898	Spectrogram 1	2	304441.123500000	304455.097500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_004500Z.aif	86896MD01_016K_M04_multi_20180715_004500Z.aif	241.1235	02	07/15/2018	00:49:01.123	0.355082	ASR_MinkeWhale	na		
899	Spectrogram 1	4	304680.613500000	304700.809500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_004500Z.aif	86896MD01_016K_M04_multi_20180715_004500Z.aif	480.6135	04	07/15/2018	00:53:00.613	0.370336	ASR_MinkeWhale	na		
900	Spectrogram 1	4	304721.617500000	304731.613500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_004500Z.aif	86896MD01_016K_M04_multi_20180715_004500Z.aif	521.6175	04	07/15/2018	00:53:41.617	0.370336	ASR_MinkeWhale	na		
901	Spectrogram 1	3	304816.270500000	304840.138500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_004500Z.aif	86896MD01_016K_M04_multi_20180715_004500Z.aif	616.2705	03	07/15/2018	00:55:16.270	0.374314	ASR_MinkeWhale	na		
902	Spectrogram 1	3	304846.462500000	304859.212500000	40.000	400.000	2018/7/15	0	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_004500Z.aif	86896MD01_016K_M04_multi_20180715_004500Z.aif	646.4625	03	07/15/2018	00:55:46.462	0.374314	ASR_MinkeWhale	na		
903	Spectrogram 1	3	305323.963503000	305333.551503000	40.000	400.000	2018/7/15	1	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180715\86896MD01_016K_M04_multi_20180715_010000Z.aif	86896MD01_016K_M04_multi_20180715_010000Z.aif	223.9635	03	07/15/2018	01:03:43.963	0.251993	ASR_MinkeWhale	na		
