Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
61	Spectrogram 1	1	7107.549997000	7108.174997000	141.000	191.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_140000Z.aif	86896MD01_016K_M04_multi_20180711_140000Z.aif	807.5500	01	07/11/2018	14:13:27.550	0.382289	ASR_NorthAtlanticRightWhale	na		
62	Spectrogram 1	3	7121.674997000	7122.049997000	250.000	301.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_140000Z.aif	86896MD01_016K_M04_multi_20180711_140000Z.aif	821.6750	03	07/11/2018	14:13:41.675	0.333297	ASR_NorthAtlanticRightWhale	na		
63	Spectrogram 1	3	7124.549997000	7125.099997000	82.000	156.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_140000Z.aif	86896MD01_016K_M04_multi_20180711_140000Z.aif	824.5500	03	07/11/2018	14:13:44.550	0.453875	ASR_NorthAtlanticRightWhale	na		
64	Spectrogram 1	4	7240.225000000	7240.650000000	102.000	168.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_141500Z.aif	86896MD01_016K_M04_multi_20180711_141500Z.aif	40.2250	04	07/11/2018	14:15:40.225	0.376526	ASR_NorthAtlanticRightWhale	na		
65	Spectrogram 1	3	7285.075000000	7286.325000000	94.000	203.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_141500Z.aif	86896MD01_016K_M04_multi_20180711_141500Z.aif	85.0750	03	07/11/2018	14:16:25.075	0.475304	ASR_NorthAtlanticRightWhale	na		
66	Spectrogram 1	3	7380.000000000	7382.475000000	4.000	391.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_141500Z.aif	86896MD01_016K_M04_multi_20180711_141500Z.aif	180.0000	03	07/11/2018	14:18:00.000	0.601038	ASR_NorthAtlanticRightWhale	na		
67	Spectrogram 1	3	7503.950000000	7505.725000000	43.000	129.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_141500Z.aif	86896MD01_016K_M04_multi_20180711_141500Z.aif	303.9500	03	07/11/2018	14:20:03.950	0.314161	ASR_NorthAtlanticRightWhale	na		
68	Spectrogram 1	3	7808.075000000	7808.800000000	227.000	328.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_141500Z.aif	86896MD01_016K_M04_multi_20180711_141500Z.aif	608.0750	03	07/11/2018	14:25:08.075	0.320623	ASR_NorthAtlanticRightWhale	na		
69	Spectrogram 1	4	8002.550000000	8003.225000000	109.000	207.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_141500Z.aif	86896MD01_016K_M04_multi_20180711_141500Z.aif	802.5500	04	07/11/2018	14:28:22.550	0.344517	ASR_NorthAtlanticRightWhale	na		
70	Spectrogram 1	3	8168.175003000	8168.750003000	129.000	188.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_143000Z.aif	86896MD01_016K_M04_multi_20180711_143000Z.aif	68.1750	03	07/11/2018	14:31:08.175	0.582426	ASR_NorthAtlanticRightWhale	na		
71	Spectrogram 1	4	8213.125003000	8213.725003000	113.000	188.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_143000Z.aif	86896MD01_016K_M04_multi_20180711_143000Z.aif	113.1250	04	07/11/2018	14:31:53.125	0.584278	ASR_NorthAtlanticRightWhale	na		
72	Spectrogram 1	3	8634.150003000	8636.050003000	74.000	391.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_143000Z.aif	86896MD01_016K_M04_multi_20180711_143000Z.aif	534.1500	03	07/11/2018	14:38:54.150	0.487265	ASR_NorthAtlanticRightWhale	na		
73	Spectrogram 1	3	8640.000003000	8642.100003000	55.000	391.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_143000Z.aif	86896MD01_016K_M04_multi_20180711_143000Z.aif	540.0000	03	07/11/2018	14:39:00.000	0.347549	ASR_NorthAtlanticRightWhale	na		
74	Spectrogram 1	3	8800.500003000	8801.525003000	113.000	246.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_143000Z.aif	86896MD01_016K_M04_multi_20180711_143000Z.aif	700.5000	03	07/11/2018	14:41:40.500	0.659438	ASR_NorthAtlanticRightWhale	na		
75	Spectrogram 1	2	8868.875003000	8869.900003000	172.000	344.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_143000Z.aif	86896MD01_016K_M04_multi_20180711_143000Z.aif	768.8750	02	07/11/2018	14:42:48.875	0.525928	ASR_NorthAtlanticRightWhale	na		
76	Spectrogram 1	2	8880.775003000	8881.325003000	227.000	328.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_143000Z.aif	86896MD01_016K_M04_multi_20180711_143000Z.aif	780.7750	02	07/11/2018	14:43:00.775	0.681205	ASR_NorthAtlanticRightWhale	na		
77	Spectrogram 1	3	9025.824997000	9027.174997000	98.000	211.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	25.8250	03	07/11/2018	14:45:25.825	0.488034	ASR_NorthAtlanticRightWhale	na		
78	Spectrogram 1	3	9086.724997000	9087.924997000	70.000	199.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	86.7250	03	07/11/2018	14:46:26.725	0.387272	ASR_NorthAtlanticRightWhale	na		
79	Spectrogram 1	4	9111.874997000	9112.449997000	125.000	195.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	111.8750	04	07/11/2018	14:46:51.875	0.350046	ASR_NorthAtlanticRightWhale	na		
80	Spectrogram 1	2	9212.024997000	9212.799997000	78.000	277.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	212.0250	02	07/11/2018	14:48:32.025	0.594129	ASR_NorthAtlanticRightWhale	na		
81	Spectrogram 1	4	9249.224997000	9250.424997000	105.000	320.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	249.2250	04	07/11/2018	14:49:09.225	0.601263	ASR_NorthAtlanticRightWhale	na		
82	Spectrogram 1	3	9253.999997000	9254.824997000	125.000	164.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	254.0000	03	07/11/2018	14:49:14.000	0.438205	ASR_NorthAtlanticRightWhale	na		
83	Spectrogram 1	3	9269.999997000	9275.274997000	43.000	391.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	270.0000	03	07/11/2018	14:49:30.000	0.456596	ASR_NorthAtlanticRightWhale	na		
84	Spectrogram 1	3	9289.749997000	9290.324997000	113.000	188.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	289.7500	03	07/11/2018	14:49:49.750	0.362979	ASR_NorthAtlanticRightWhale	na		
85	Spectrogram 1	1	9310.749997000	9311.149997000	160.000	230.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	310.7500	01	07/11/2018	14:50:10.750	0.371223	ASR_NorthAtlanticRightWhale	na		
86	Spectrogram 1	1	9337.099997000	9338.524997000	4.000	242.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	337.1000	01	07/11/2018	14:50:37.100	0.707182	ASR_NorthAtlanticRightWhale	na		
87	Spectrogram 1	2	9349.249997000	9349.924997000	94.000	223.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	349.2500	02	07/11/2018	14:50:49.250	0.370198	ASR_NorthAtlanticRightWhale	na		
88	Spectrogram 1	3	9356.124997000	9356.524997000	125.000	371.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	356.1250	03	07/11/2018	14:50:56.125	0.525679	ASR_NorthAtlanticRightWhale	na		
89	Spectrogram 1	3	9458.849997000	9459.849997000	51.000	172.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	458.8500	03	07/11/2018	14:52:38.850	0.376885	ASR_NorthAtlanticRightWhale	na		
90	Spectrogram 1	4	9514.224997000	9515.274997000	102.000	262.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	514.2250	04	07/11/2018	14:53:34.225	0.472820	ASR_NorthAtlanticRightWhale	na		
91	Spectrogram 1	3	9516.024997000	9516.899997000	86.000	219.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	516.0250	03	07/11/2018	14:53:36.025	0.353584	ASR_NorthAtlanticRightWhale	na		
92	Spectrogram 1	4	9552.699997000	9553.449997000	78.000	234.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	552.7000	04	07/11/2018	14:54:12.700	0.420750	ASR_NorthAtlanticRightWhale	na		
93	Spectrogram 1	1	9586.074997000	9587.099997000	145.000	246.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	586.0750	01	07/11/2018	14:54:46.075	0.828793	ASR_NorthAtlanticRightWhale	na		
94	Spectrogram 1	3	9603.024997000	9603.524997000	94.000	207.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	603.0250	03	07/11/2018	14:55:03.025	0.506657	ASR_NorthAtlanticRightWhale	na		
95	Spectrogram 1	3	9607.199997000	9607.949997000	98.000	223.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	607.2000	03	07/11/2018	14:55:07.200	0.383052	ASR_NorthAtlanticRightWhale	na		
96	Spectrogram 1	3	9619.674997000	9620.549997000	90.000	172.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	619.6750	03	07/11/2018	14:55:19.675	0.444994	ASR_NorthAtlanticRightWhale	na		
97	Spectrogram 1	4	9675.099997000	9675.899997000	4.000	199.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	675.1000	04	07/11/2018	14:56:15.100	0.460341	ASR_NorthAtlanticRightWhale	na		
98	Spectrogram 1	3	9683.174997000	9684.074997000	78.000	168.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	683.1750	03	07/11/2018	14:56:23.175	0.390336	ASR_NorthAtlanticRightWhale	na		
99	Spectrogram 1	4	9717.224997000	9718.174997000	121.000	184.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	717.2250	04	07/11/2018	14:56:57.225	0.390166	ASR_NorthAtlanticRightWhale	na		
100	Spectrogram 1	3	9722.724997000	9723.449997000	78.000	156.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	722.7250	03	07/11/2018	14:57:02.725	0.396191	ASR_NorthAtlanticRightWhale	na		
101	Spectrogram 1	3	9737.174997000	9738.599997000	66.000	172.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	737.1750	03	07/11/2018	14:57:17.175	0.405089	ASR_NorthAtlanticRightWhale	na		
102	Spectrogram 1	3	9790.049997000	9794.649997000	66.000	391.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	790.0500	03	07/11/2018	14:58:10.050	0.323760	ASR_NorthAtlanticRightWhale	na		
103	Spectrogram 1	1	9876.074997000	9876.424997000	47.000	125.000	2018/7/11	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_144500Z.aif	86896MD01_016K_M04_multi_20180711_144500Z.aif	876.0750	01	07/11/2018	14:59:36.075	0.849924	ASR_NorthAtlanticRightWhale	na		
104	Spectrogram 1	3	10010.125000000	10014.725000000	90.000	391.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	110.1250	03	07/11/2018	15:01:50.125	0.536356	ASR_NorthAtlanticRightWhale	na		
105	Spectrogram 1	3	10104.325000000	10104.575000000	141.000	207.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	204.3250	03	07/11/2018	15:03:24.325	0.656808	ASR_NorthAtlanticRightWhale	na		
106	Spectrogram 1	4	10123.575000000	10124.050000000	145.000	270.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	223.5750	04	07/11/2018	15:03:43.575	0.386505	ASR_NorthAtlanticRightWhale	na		
107	Spectrogram 1	3	10127.475000000	10129.775000000	82.000	391.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	227.4750	03	07/11/2018	15:03:47.475	0.524432	ASR_NorthAtlanticRightWhale	na		
108	Spectrogram 1	2	10237.025000000	10238.725000000	39.000	391.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	337.0250	02	07/11/2018	15:05:37.025	0.342835	ASR_NorthAtlanticRightWhale	na		
109	Spectrogram 1	2	10275.250000000	10275.875000000	35.000	254.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	375.2500	02	07/11/2018	15:06:15.250	0.335268	ASR_NorthAtlanticRightWhale	na		
110	Spectrogram 1	4	10398.050000000	10398.350000000	215.000	273.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	498.0500	04	07/11/2018	15:08:18.050	0.502050	ASR_NorthAtlanticRightWhale	na		
111	Spectrogram 1	2	10403.100000000	10404.075000000	63.000	246.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	503.1000	02	07/11/2018	15:08:23.100	0.371735	ASR_NorthAtlanticRightWhale	na		
112	Spectrogram 1	2	10506.475000000	10507.250000000	59.000	289.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	606.4750	02	07/11/2018	15:10:06.475	0.709026	ASR_NorthAtlanticRightWhale	na		
113	Spectrogram 1	3	10543.650000000	10544.325000000	98.000	391.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	643.6500	03	07/11/2018	15:10:43.650	0.388230	ASR_NorthAtlanticRightWhale	na		
114	Spectrogram 1	4	10553.150000000	10553.725000000	137.000	266.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	653.1500	04	07/11/2018	15:10:53.150	0.611617	ASR_NorthAtlanticRightWhale	na		
115	Spectrogram 1	4	10573.350000000	10573.675000000	121.000	184.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	673.3500	04	07/11/2018	15:11:13.350	0.337045	ASR_NorthAtlanticRightWhale	na		
116	Spectrogram 1	2	10573.875000000	10575.325000000	125.000	309.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	673.8750	02	07/11/2018	15:11:13.875	0.482752	ASR_NorthAtlanticRightWhale	na		
117	Spectrogram 1	1	10595.625000000	10595.925000000	145.000	188.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	695.6250	01	07/11/2018	15:11:35.625	0.400378	ASR_NorthAtlanticRightWhale	na		
118	Spectrogram 1	3	10595.625000000	10595.925000000	145.000	188.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	695.6250	03	07/11/2018	15:11:35.625	0.349868	ASR_NorthAtlanticRightWhale	na		
119	Spectrogram 1	4	10615.300000000	10615.925000000	195.000	367.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	715.3000	04	07/11/2018	15:11:55.300	0.744741	ASR_NorthAtlanticRightWhale	na		
120	Spectrogram 1	2	10637.775000000	10638.150000000	254.000	328.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	737.7750	02	07/11/2018	15:12:17.775	0.755056	ASR_NorthAtlanticRightWhale	na		
121	Spectrogram 1	1	10747.675000000	10748.050000000	94.000	141.000	2018/7/11	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180711\86896MD01_016K_M04_multi_20180711_150000Z.aif	86896MD01_016K_M04_multi_20180711_150000Z.aif	847.6750	01	07/11/2018	15:14:07.675	0.384154	ASR_NorthAtlanticRightWhale	na		
