observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,frequencyLow,frequencyHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,classificationConfirmation,observationTags,observationComments
86896MD01_016K_M04_multi_20180825_183000Z_39176,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_183000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.529352,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_224500Z_39350,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_224500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.504271,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_003000Z_39460,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_003000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.508774,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_011500Z_39514,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_011500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.556906,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_011500Z_39519,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_011500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.518638,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_013000Z_39545,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_013000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.55218,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_020000Z_39642,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_020000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.510308,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_021500Z_39659,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_021500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.506916,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_043000Z_39839,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_043000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.505598,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_051500Z_39880,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_051500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.51328,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_061500Z_39982,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_061500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.515047,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_064500Z_40045,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_064500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.518333,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_071500Z_40152,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_071500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.50968,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_074500Z_40219,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_074500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.530376,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_084500Z_40356,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_084500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.511104,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_090000Z_40406,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_090000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.527389,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_094500Z_40498,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_094500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.517111,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_123000Z_40768,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_123000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.655431,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_134500Z_40910,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_134500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.510699,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_140000Z_40958,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_140000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.578786,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_143000Z_41037,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_143000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.527495,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_171500Z_41173,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_171500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500509,,,parm file = FW2O_p25.mat
